"Year","Month","Day","Vessel_ID","catch_kg","Long","Lat","Depth","DayNight","Effort_hr"
1989,2,11,84,70,126.16,33.3,140,"N",3
1989,2,24,84,45,126.2,33.3,150,"D",2.7
1989,2,27,84,10,126.3,33.21,130,"N",3.2
1991,11,10,84,10,129.03,33.31,141,"D",4.8
1994,12,30,84,60,128.45,33.25,150,"M",5
1994,12,31,84,15,128.11,33.23,142,"M",5
1995,1,2,84,32,126.13,33.3,135,"D",2.2
1995,1,28,84,800,127.48,33.31,242,"D",1
1995,1,30,84,920,127.68,33.33,238,"D",3.3
1995,2,9,84,30,127.45,33.28,190,"M",4.3
1997,10,15,84,100,128.38,33.23,135,"D",5.5
1997,11,8,84,30,127.9,33.25,133,"M",6
1997,11,21,84,30,127.9,33.25,134,"M",5.5
1997,11,22,84,30,127.86,33.25,136,"D",6
1997,11,22,84,30,128.28,33.23,132,"D",5.4
1996,11,30,84,30,127.96,33.23,128,"D",5.1
1996,12,15,84,30,127.88,33.25,131,"D",5.55
1990,10,2,84,30,132.11,33.68,146,"M",3.6
1990,11,22,84,8,118.8,35.11,300,"D",0.5
1991,2,4,84,35,126.13,33.31,140,"N",3
1991,2,5,84,35,126.3,33.21,135,"M",3.4
1997,9,3,84,35,128.98,33.33,149,"M",5.3
1997,9,26,84,30,127.88,33.25,133,"N",5.3
1997,12,11,84,30,128.65,33.25,130,"M",5
1991,2,6,84,70,126.35,33.26,165,"N",3.7
1991,2,21,84,15,126.11,33.31,135,"M",3.5
1991,3,31,84,15,126.35,33.26,160,"M",5
1998,2,7,84,30,129.35,33.26,128,"N",7.5
1991,7,24,84,30,130.41,33.31,170,"N",4.2
1998,8,25,84,30,128.55,33.25,130,"M",5.5
1998,9,6,84,120,127.66,33.33,251,"D",2.5
1998,10,28,84,30,128.7,33.26,132,"N",5.4
1999,1,27,84,35,132.31,33.5,145,"N",6
1999,2,12,84,70,131.88,33.58,152,"M",5.5
1999,2,17,84,35,131.53,33.41,147,"D",5.45
1991,11,11,84,10,128.11,33.21,131,"D",4.3
1992,1,13,84,140,126.36,33.26,162,"M",4.1
1992,1,29,84,100,127.66,33.33,250,"D",4.3
1993,1,7,84,15,127.08,33.21,140,"D",4
1993,3,14,84,10,129.3,33.28,140,"D",4
1993,6,8,84,10,130.75,33.36,153,"M",5
1993,7,7,84,5,130.56,33.3,160,"D",3.3
1993,11,21,84,30,131.91,33.4,145,"D",5
1993,12,2,84,10,129.45,33.26,132,"M",5
1994,1,2,84,10,128.93,33.16,145,"D",4
1995,1,30,84,1000,127.93,33.31,240,"D",3.45
1988,12,8,84,30,126.15,33.31,135,"N",2.5
1988,12,9,84,10,126.28,33.21,130,"D",3.2
1989,1,1,84,10,126.15,33.3,135,"D",3.1
1989,1,16,84,105,127.85,33.33,250,"M",3.5
1989,2,25,84,15,126.26,33.23,135,"D",3
1996,6,17,84,30,131.25,33.36,144,"M",5.35
1996,6,28,84,30,129.98,33.21,137,"M",5
1996,7,15,84,30,128.88,33.31,144,"D",5
1996,7,14,84,30,129.35,33.3,134,"M",4.05
1996,7,26,84,35,131.28,33.38,150,"N",4.3
1996,11,1,84,30,128.38,33.23,130,"D",5
1996,11,18,84,30,128.31,33.25,141,"D",4.3
1996,12,2,84,30,128.3,33.23,134,"M",5.2
1996,12,15,84,30,127.88,33.25,130,"M",5
1997,2,17,84,30,129.65,33.2,129,"M",6
1997,3,6,84,30,131.73,33.5,160,"D",4.15
1997,4,23,84,30,131.88,33.55,144,"N",5.2
1997,8,3,84,60,129.2,33.31,147,"M",4.1
1997,10,23,84,60,128.33,33.23,136,"N",6.4
1997,10,25,84,30,128.3,33.25,141,"M",5.5
1997,11,20,84,30,128.31,33.23,136,"N",6.2
1992,1,15,84,10,127.61,33.3,170,"N",3.3
1992,1,29,84,35,127.1,33.23,142,"M",4.3
1992,1,30,84,70,126.13,33.31,150,"D",3.8
1992,1,31,84,350,126.13,33.31,150,"D",4
1997,12,5,84,30,128.7,33.26,132,"M",5.5
1998,1,9,84,30,128.25,33.21,127,"M",5.5
1993,1,22,84,10,129.26,33.26,133,"D",4
1993,5,23,84,10,130.41,33.25,145,"N",5
1993,6,20,84,2,131,33.31,145,"M",5
1993,7,25,84,35,129.06,33.26,155,"M",5
1994,7,21,84,5,129.63,33.18,130,"M",5
1994,8,30,84,10,129.61,33.2,130,"N",4.3
1994,12,31,84,200,127.58,33.3,185,"D",4
1995,2,14,84,385,127.98,33.31,240,"D",2.5
1995,4,6,84,35,131.46,33.4,143,"D",5
1995,11,2,84,30,128.76,33.28,139,"M",5.3
1996,3,8,84,30,128.75,33.28,140,"M",5.4
1991,1,16,84,20,132.11,33.68,150,"D",3.5
1991,2,3,84,70,126.13,33.31,145,"D",2.8
1991,2,7,84,35,126.13,33.3,135,"M",3.5
1991,2,20,84,30,126.73,33.2,143,"N",3.5
1991,2,22,84,35,126.65,33.21,140,"N",4
1991,2,23,84,15,126.11,33.31,155,"D",4
1991,6,25,84,15,130.18,33.25,145,"N",4
1991,7,25,84,5,130.41,33.25,145,"D",4
1991,7,27,84,10,130.7,33.33,170,"D",3.9
1988,9,27,84,25,128.71,33.35,300,"M",3
1988,11,5,84,200,136.73,36.65,290,"D",2
1989,1,4,84,1050,127.71,33.33,250,"D",2.5
1989,1,13,84,210,127.98,33.31,250,"M",3
1989,1,14,84,100,128.08,33.31,240,"D",3
1989,1,17,84,20,127.83,33.28,165,"N",3.2
1989,2,11,84,70,126.25,33.23,140,"M",2.8
1989,2,26,84,30,126.15,33.31,140,"D",3.5
1989,6,26,84,30,127.95,33.33,280,"M",3
1989,12,30,84,35,127.96,33.35,320,"D",3.5
1990,2,14,84,30,127.48,33.28,160,"D",3.5
1990,2,16,84,250,126.15,33.3,140,"D",3.1
1990,8,24,84,20,130.58,33.31,170,"M",3.5
1990,9,14,84,10,131.23,33.4,170,"M",3.5
1994,5,19,85,30,128.85,33.33,170,"D",4
1994,7,6,85,30,130.38,33.3,160,"N",5
1994,8,3,85,30,130.61,33.3,160,"M",4
1994,11,15,85,10,128.81,33.31,150,"M",4
1994,11,15,85,20,128.58,33.26,145,"N",3
1994,11,16,85,10,128.58,33.28,150,"D",4
1994,11,17,85,10,128.56,33.28,154,"M",4
1994,11,29,85,30,128.68,33.3,165,"D",4
1994,12,1,85,30,128.4,33.26,165,"D",4
1994,12,10,85,30,129.06,33.35,172,"M",4
1997,8,11,85,2,118.5,35.28,670,"D",1
1988,4,22,85,6,126.58,33.25,256,"M",5
1989,11,23,86,113,130.63,33.41,420,"D",2.5
1989,11,24,86,150,130.46,33.41,420,"D",3
1989,11,24,86,186,130.26,33.38,460,"M",3.9
1989,11,24,86,38,130.46,33.46,650,"N",4.8
1990,10,24,87,7,131.78,33.51,152,"M",2.2
1990,10,25,87,5,131.53,33.35,135,"N",2
1991,1,6,87,40,126.01,33.43,347,"D",1.5
1990,12,19,87,10,126.31,33.21,128,"N",3.2
1991,9,17,88,10,128.36,33.35,420,"D",3.5
1994,3,3,88,20,122.85,34.61,390,"N",1.5
1998,3,15,89,30,129.6,33.31,135,"M",5
1998,5,14,89,30,131.68,33.46,150,"M",5
1998,7,3,89,30,131.25,33.4,160,"M",6
1998,7,5,89,10,131.2,33.38,160,"N",2.5
1998,7,6,89,10,130.1,33.26,145,"M",5.5
1998,7,6,89,30,130.43,33.28,165,"N",5.5
1998,7,9,89,30,130.9,33.36,180,"N",5.5
1998,7,18,89,30,127.8,33.28,180,"M",5
1998,7,18,89,10,128.13,33.26,140,"D",4.5
1998,7,19,89,20,129.65,33.3,160,"D",5.2
1998,7,20,89,60,130.93,33.35,170,"M",4.5
1998,7,20,89,10,130.36,33.26,185,"N",6
1998,7,21,89,60,130.75,33.33,180,"M",6
1998,7,21,89,60,130.8,33.35,185,"M",5.5
1998,7,22,89,45,130.98,33.35,170,"M",6
1998,7,22,89,30,131.33,33.46,220,"D",3
1998,7,22,89,30,131.01,33.36,180,"N",6
1998,7,23,89,60,130.7,33.33,190,"M",6
1998,8,19,89,30,131.56,33.35,190,"M",6
1998,9,24,89,30,129.3,33.31,140,"N",5.05
1998,9,25,89,60,128.7,33.26,135,"D",5
1998,9,25,89,60,129.01,33.3,130,"M",4.45
1998,9,26,89,30,128.4,33.23,135,"M",5.1
1998,9,26,89,30,128.75,33.26,135,"D",4.55
1998,9,26,89,60,128.71,33.26,140,"N",6.05
1998,9,27,89,60,128.75,33.26,135,"D",5.1
1998,9,27,89,60,129.06,33.28,128,"M",3.55
1998,9,27,89,30,128.8,33.25,130,"N",6.05
1998,9,28,89,30,128.46,33.23,132,"M",5
1998,9,28,89,30,128.45,33.23,130,"M",5.1
1998,10,10,89,30,128.51,33.25,146,"M",5
1998,10,11,89,60,128.08,33.25,140,"D",5
1998,10,23,89,30,128.43,33.25,140,"D",6
1998,10,24,89,30,128.73,33.25,130,"D",4.5
1998,10,24,89,30,128.65,33.25,130,"M",4.5
1998,10,25,89,30,128.08,33.23,130,"D",6
1998,10,25,89,90,128.46,33.23,132,"M",6
1998,10,25,89,30,128.86,33.28,132,"N",3.45
1998,10,26,89,30,128.58,33.23,134,"D",6
1998,10,28,89,30,128.51,33.23,132,"M",6
1998,10,28,89,30,128.28,33.23,134,"N",5.5
1998,11,5,89,30,128.88,33.3,137,"M",4.5
1998,11,8,89,30,126.81,33.18,130,"M",5
1998,11,9,89,30,126.83,33.18,138,"N",6
1998,11,10,89,30,126.43,33.18,123,"M",5.5
1998,11,10,89,30,126.51,33.16,126,"M",5.5
1998,11,12,89,30,129.61,33.23,132,"M",6
1998,11,22,89,30,128.56,33.25,132,"D",6
1998,11,22,89,30,128.55,33.21,130,"M",6
1998,11,24,89,30,128.31,33.21,130,"D",3.5
1998,12,6,89,60,130.21,33.41,650,"D",2
1998,12,6,89,60,130.08,33.35,350,"D",3.5
1998,12,7,89,90,130.08,33.35,365,"D",2
1998,12,7,89,90,130.08,33.35,365,"D",2.25
1998,12,16,89,30,127.9,33.25,133,"M",6
1998,12,18,89,30,128.28,33.21,136,"M",6
1998,12,18,89,30,128.68,33.25,138,"D",6
1998,12,22,89,30,131.18,33.4,175,"M",6
1999,1,10,89,30,128.11,33.25,135,"M",6
1999,1,11,89,30,128.11,33.26,160,"M",5
1999,1,11,89,60,127.76,33.25,135,"D",6
1999,1,13,89,60,128.11,33.23,133,"D",6
1999,1,21,89,30,131.33,33.4,180,"M",5.5
1999,1,25,89,30,130.11,33.33,350,"D",2.5
1999,1,25,89,30,130.15,33.3,157,"M",5.5
1999,2,19,89,30,131.86,33.53,140,"D",3.5
1999,6,11,89,30,131.61,33.46,148,"N",5
1999,6,23,89,30,131.28,33.38,150,"N",4
1999,6,25,89,30,130.86,33.35,145,"N",6
1999,6,25,89,30,131.25,33.36,NA,"D",4.45
1999,6,26,89,30,131.06,33.38,177,"N",6
1999,8,3,89,35,131.18,33.35,145,"D",5
1999,9,5,89,35,129.7,33.2,132,"D",5.5
1999,9,21,89,35,129.15,33.3,126,"M",5
1999,10,9,89,35,129.03,33.28,130,"N",6
1999,10,10,89,35,129.56,33.2,130,"M",5.5
1999,10,12,89,35,130.15,33.23,132,"N",5.5
1999,11,3,89,35,129.83,33.18,129,"M",5.3
1999,11,4,89,35,129.8,33.18,127,"N",6
1999,11,6,89,35,129.33,33.28,128,"M",6
1999,11,7,89,35,129.36,33.26,128,"D",6
1999,11,19,89,35,128.83,33.26,130,"D",6
1999,11,19,89,70,128.06,33.23,132,"M",6
1999,11,19,89,35,128.48,33.23,132,"M",6
1999,11,20,89,35,128.11,33.23,130,"D",6
1999,11,21,89,35,128.1,33.23,130,"D",6
1999,11,21,89,35,128.51,33.25,132,"M",6
1999,11,23,89,35,129,33.28,129,"U",6
1999,11,23,89,70,128.98,33.28,130,"M",6
1999,11,24,89,35,128.93,33.28,129,"M",5
1999,11,24,89,70,128.6,33.25,132,"D",6
1999,11,24,89,105,129.01,33.35,200,"D",3.15
1999,12,14,89,35,131.61,33.43,148,"D",6
1999,12,14,89,35,131.2,33.38,149,"M",6
1999,12,17,89,35,132.16,33.71,145,"M",6
1999,12,19,89,35,132.13,33.71,143,"D",5
2000,1,7,89,35,132.11,33.7,142,"N",6
2000,1,12,89,35,132.46,33.95,142,"M",6
2000,2,19,89,35,131.9,33.55,135,"N",5.45
2000,3,15,89,30,132.08,33.83,137,"N",5.5
2000,3,24,89,30,132.28,33.8,135,"M",6.05
2000,3,29,89,30,132.38,33.9,140,"N",5.35
1998,11,24,89,30,128.26,33.23,130,"M",5.5
1999,1,13,89,30,128.46,33.25,136,"D",6.2
1999,1,22,89,30,131.1,33.36,175,"M",6
1999,2,4,89,30,130.4,33.26,146,"M",6
1999,3,5,89,30,131.45,33.33,127,"N",5
1999,9,9,89,35,130.65,33.26,145,"M",6
1999,10,8,89,35,128.38,33.23,132,"M",5.45
1998,9,26,89,90,129.05,33.31,135,"M",5.05
1998,9,27,89,30,128.36,33.25,142,"M",5.05
1998,10,10,89,30,128.2,33.23,133,"N",5
1998,10,23,89,30,129.06,33.28,130,"N",4.5
1998,11,7,89,30,128.9,33.28,135,"D",6
1998,11,8,89,30,126.5,33.18,125,"N",5
1998,3,15,89,30,130.81,33.35,360,"D",4.5
1998,10,11,89,60,127.76,33.25,132,"M",5.45
1998,10,24,89,30,128.4,33.21,129,"N",5.5
1999,10,9,89,70,128.53,33.25,128,"M",6
1999,12,3,89,35,128.58,33.23,135,"M",6
2000,2,4,89,35,132.01,33.61,135,"N",6
2000,2,7,89,35,132.01,33.61,135,"M",6
2001,10,15,89,30,128.35,33.23333,129,"N",5.83
2002,1,18,89,32,128.53333,33.26667,150,"N",6
2002,1,1,89,32,129.15,33.33333,148,"M",5.41
2002,1,1,89,32,129.33333,33.33333,145,"M",6.41
2002,1,1,89,32,129.01667,33.33333,138,"N",5.28
2002,1,13,89,30,128.88333,33.31667,150,"D",6.83
2002,1,13,89,60,128.43333,33.26667,148,"M",6.28
2002,1,29,89,64,128.46667,33.26667,145,"N",5.75
2002,1,31,89,32,129.45,33.3,148,"N",6.13
2002,1,29,89,32,129.31667,33.3,135,"D",6.92
2001,10,17,89,32,128.18333,33.23333,128,"N",6.28
2001,10,5,89,32,128.43333,33.23333,124,"M",6.13
2002,1,3,89,34,129.06667,33.31667,140,"D",6
2002,1,16,89,32,127.88333,33.26667,142,"D",7
2002,1,17,89,32,128.2,33.23333,124,"N",7
2002,1,14,89,30,128.43333,33.26667,140,"D",6.7
2002,1,14,89,32,128.8,33.3,150,"M",6.83
2001,6,13,89,32,129.4,33.31667,135,"N",6.08
2001,12,10,89,30,129.05,33.28333,135,"D",6.67
2001,12,31,89,92,128.58333,33.28333,150,"D",6.28
2001,12,31,89,32,129.01667,33.33333,145,"D",6.55
2001,12,31,89,32,129.41667,33.31667,140,"M",5.28
2001,12,30,89,30,129.25,33.31667,140,"M",6.13
2001,12,30,89,30,128.51667,33.23333,125,"N",5.13
2002,2,14,89,32,128.38333,33.26667,145,"M",6.83
2001,12,14,89,32,129.18333,33.33333,140,"M",6.41
2001,11,14,89,32,128.16667,33.23333,127,"D",7
2001,11,15,89,65,128.06667,33.25,134,"M",6.28
2001,11,17,89,32,128.35,33.23333,128,"M",6.13
2001,10,31,89,32,128.2,33.23333,125,"M",5.7
2001,11,13,89,32,127.85,33.25,126,"M",6.83
2001,11,13,89,160,127.38333,33.25,134,"N",7
2001,11,14,89,32,127.8,33.26667,128,"M",6.83
2001,11,27,89,32,127.68333,33.26667,133,"M",5.83
2001,11,28,89,32,128.5,33.23333,138,"N",6.42
2001,11,11,89,30,127.91667,33.25,127,"D",6.7
2001,11,3,89,32,128.86667,33.3,128,"M",6.67
2001,11,12,89,64,127.9,33.25,134,"N",6.75
2001,11,29,89,32,128.11667,33.23333,132,"N",6.13
2001,11,30,89,32,128.48333,33.25,140,"M",6.55
2002,2,12,89,32,128.01667,33.23333,150,"M",6
2001,5,25,89,28,129.61667,33.16667,124,"N",6
2001,9,20,89,32,128.78333,33.26667,125,"N",6.7
2000,5,20,89,30,131.76667,33.5,140,"M",6.55
2000,6,6,89,30,131.11667,33.2,135,"M",6.75
2000,5,23,89,30,130.98333,33.35,140,"M",5.92
2000,5,24,89,30,131.45,33.4,135,"M",6.83
2000,6,3,89,30,130.83333,33.33333,140,"M",6.28
2000,7,2,89,30,131.21667,33.4,148,"M",6.75
2000,7,17,89,30,131.48333,33.43333,142,"M",5.83
2000,8,26,89,30,130.75,33.31667,142,"M",5.83
2000,7,14,89,30,131.25,33.4,150,"N",5.83
2000,8,3,89,36,130.65,33.28333,140,"D",6.41
2000,8,14,89,30,130.11667,33.21667,122,"N",6.13
2000,9,16,89,25,130.3,33.23333,130,"D",6.83
2000,10,22,89,28,132.26667,33.78333,144,"N",4.92
2000,8,30,89,32,130.13333,33.23333,126,"M",6.83
2000,11,11,89,28,132.5,34.03333,138,"M",5.55
2001,1,1,89,30,131.2,33.36667,135,"M",6.55
2001,2,18,89,30,131.41667,33.38333,132,"M",6
2001,2,20,89,32,131.35,33.36667,135,"N",5.83
2001,3,5,89,32,131.9,33.55,137,"M",5.83
2001,2,7,89,33,132.23333,33.76667,133,"N",5.67
2001,4,17,89,30,129.38333,33.25,125,"M",6.7
2004,1,3,89,43.75,131.85,33.55,143,"M",6.5
2003,12,17,89,43.75,132.45,33.98333,144,"M",6
2004,1,1,89,43.75,131.51667,33.4,144,"M",6
2002,11,11,89,50,128.96667,33.3,140,"M",5
2003,1,4,89,40,130.86667,33.31667,140,"N",6
2003,1,2,89,40,128.41667,33.25,128,"M",6.25
2002,11,28,89,42.5,129.86667,33.25,138,"D",6.16
2002,10,29,89,37.5,128.96667,33.31667,134,"N",6
2002,10,31,89,38.75,128.95,33.3,137,"M",6.25
2003,1,27,89,40,131.73333,33.48333,148,"M",6.66
2003,2,11,89,40,132.45,33.98333,148,"M",9.16
2003,2,2,89,42.5,132.35,33.86667,138,"M",6.33
2004,11,11,89,87.5,128.66667,33.25,130,"D",5.91
2005,1,8,89,43.75,132.13333,33.71667,147,"M",6
2005,1,16,89,43.75,131.81667,33.53333,148,"D",5.91
2005,1,19,89,43.75,131.48333,33.41667,146,"D",5.91
2007,6,2,89,6.25,132.66667,34.16667,137,"M",6
2007,5,4,89,10,132.4,33.91667,150,"N",6
2006,6,29,89,43.75,131.78333,33.5,146,"M",6.75
2006,11,26,89,2012.5,127.46667,33.3,225,"D",4.33
2006,11,26,89,43.75,127.7,33.31667,220,"M",4.83
2006,11,27,89,3675,127.66667,33.31667,130,"D",4.08
2006,11,28,89,481.25,127.45,33.3,140,"D",4.33
2006,11,24,89,43.75,126.8,33.21667,144,"M",5.75
2007,3,10,89,1.25,131,33.33333,142,"M",5.83
2007,4,10,89,6.25,132.35,33.85,148,"M",7.98
2001,12,14,89,32,128.78333,33.3,128,"D",6.7
2001,11,15,89,32,128.5,33.25,128,"N",6.13
2001,11,16,89,32,128.81667,33.31667,145,"D",6.55
2002,1,14,89,64,128.38333,33.26667,145,"N",6
2001,8,20,89,30,131.65,33.45,142,"M",5.83
2002,2,11,89,32,129.23333,33.33333,145,"M",6.83
2000,5,18,89,30,132.45,33.96667,137,"M",5
2001,11,11,89,30,128.28333,33.21667,125,"M",6.7
2001,11,11,89,60,127.83333,33.25,133,"N",3.92
2000,9,18,89,32,129.86667,33.18333,127,"N",5.92
2004,1,6,89,43.75,132.03333,33.61667,138,"D",6.41
2000,11,26,89,28,132.21667,33.76667,150,"M",6.55
2001,1,4,89,34,131.16667,33.36667,137,"M",6.75
2003,1,17,89,43.75,132.55,34.1,146,"N",6.75
2003,1,15,89,40,132.33333,33.85,148,"M",6.33
2006,1,25,89,43.75,129.71667,33.31667,145,"D",6.33
2006,7,25,89,43.75,131.4,33.41667,155,"M",5.83
2006,11,27,89,1050,127.46667,33.3,130,"D",4.16
2002,1,4,89,35,129.56667,33.3,132,"N",5.7
2001,11,12,89,60,127.93333,33.25,134,"D",6.55
2000,5,22,89,30,131.78333,33.48333,135,"M",6.28
2002,2,17,89,34,132.4,33.91667,150,"D",2.41
2000,12,1,89,30,131.5,33.43333,142,"M",6
2003,1,17,89,85,132.31667,33.85,147,"M",6.41
2003,3,13,89,40,131.61667,33.41667,137,"D",6.66
2004,7,22,89,43.75,127.13333,33.25,157,"M",6.25
2004,11,10,89,43.75,127.16667,33.21667,131,"D",5.83
2006,12,13,89,38.5,131.3,33.36667,143,"M",6.33
2000,6,1,89,30,131.78333,33.5,141,"M",6
2001,11,28,89,32,127.3,33.25,134,"M",6.41
2004,11,22,89,43.75,128.5,33.25,132,"M",6.41
2001,3,3,89,30,131.6,33.41667,133,"M",6.55
2006,1,27,89,87.5,130.21667,33.26667,150,"M",6
2006,11,24,89,43.75,126.46667,33.23333,148,"D",5.41
2001,2,6,89,30,131.4,33.36667,165,"M",6.83
2001,3,19,89,30,131.66667,33.43333,135,"M",6
2002,1,12,89,30,128.85,33.28333,135,"N",5.7
2001,11,2,89,32,127.86667,33.25,125,"M",6.13
1997,1,4,90,6.25,139.25,37.25,330,"M",3.25
1997,1,22,90,3.75,139.73,37.75,380,"M",3.5
1997,4,20,90,6,139.25,37.25,345,"M",3
1997,4,20,90,5,139.25,37.25,345,"D",2.5
1997,4,21,90,8.75,139.25,37.25,400,"M",3.5
1997,5,23,90,10,137.73,37.25,355,"M",4
1997,6,29,90,2,137.73,37.25,340,"M",3
1997,7,11,90,2,137.73,37.25,395,"N",3
1997,8,20,90,2,139.25,37.25,390,"M",3.5
1997,8,28,90,2,139.25,37.25,390,"M",3
1997,9,28,90,0.62,139.25,37.25,360,"M",3
1997,10,4,90,5,139.25,37.25,400,"M",3.5
1997,10,19,90,5,139.25,37.75,420,"M",3.5
1997,10,23,90,2,139.25,37.25,430,"M",4
1997,10,27,90,2,139.25,37.25,430,"M",3
1997,11,9,90,5,139.25,37.25,360,"M",4.5
1997,12,9,90,1,139.25,37.25,360,"M",3.5
1997,12,28,90,5,139.25,37.25,340,"M",5
1997,12,29,90,2,139.25,37.25,340,"M",4
1997,12,30,90,1,139.25,37.25,340,"M",4
1998,2,25,90,5,139.25,37.75,NA,"M",3
1998,3,8,90,5,139.25,37.25,270,"M",3.5
1998,5,17,90,5,137.73,37.25,270,"M",3.5
1998,3,25,90,2,137.73,37.25,285,"M",3
1998,3,26,90,8,137.73,37.25,295,"M",3.5
1998,4,6,90,5,137.73,37.25,315,"M",4
1998,4,22,90,25,137.73,37.25,285,"M",2.5
1998,4,29,90,25,137.73,37.25,285,"M",3.5
1998,5,3,90,5,139.25,37.25,360,"M",3.5
1998,5,12,90,3,138.73,37.25,300,"M",3
1998,5,17,90,5,138.25,37.25,290,"M",3.5
1998,5,18,90,25,137.73,37.25,260,"M",3
1998,6,1,90,5,138.25,37.25,265,"M",3
1998,6,2,90,20,137.73,37.25,280,"M",3
1998,8,16,90,5,139.25,37.75,395,"M",4
1998,9,1,90,20,139.25,37.25,410,"M",4
1998,9,8,90,5,139.25,37.25,390,"M",4.5
1998,9,25,90,5,139.25,37.25,390,"M",3.5
1998,10,8,90,5,139.25,37.75,450,"M",3.5
1998,10,11,90,25,139.25,37.75,380,"M",4
1998,10,16,90,5,138.25,37.25,390,"M",3.5
1998,10,23,90,5,139.25,37.75,300,"M",4
1998,10,28,90,30,139.73,37.75,360,"M",8
1998,11,1,90,2,139.25,37.75,380,"M",4
1998,11,2,90,3,139.25,37.75,380,"M",4
1998,11,9,90,15,139.25,37.25,370,"M",4
1998,11,23,90,5,139.25,37.75,400,"M",4
1998,11,24,90,15,139.25,37.75,380,"M",4
1998,11,29,90,5,139.25,37.75,380,"M",4
1998,12,10,90,2,139.25,37.75,290,"M",4
1999,1,23,90,5,139.25,37.25,350,"M",5
1999,1,24,90,5,137.73,37.25,340,"M",5
1999,2,15,90,15,138.25,37.25,400,"M",4
1999,2,16,90,5,138.25,37.25,370,"M",4
1999,3,2,90,10,139.25,37.25,450,"M",4
1999,3,11,90,30,139.25,37.25,360,"M",4
1999,3,15,90,30,139.25,37.25,360,"M",4
1999,3,16,90,5,139.25,37.75,560,"M",4
1999,3,17,90,15,139.73,37.75,350,"M",8
1999,3,18,90,5,139.73,37.75,350,"M",8
1999,3,23,90,20,139.73,37.75,350,"M",6
1999,3,30,90,10,139.25,37.75,350,"M",3
1999,4,3,90,10,139.73,37.75,350,"M",5
1999,4,4,90,20,139.73,37.75,350,"M",5
1999,4,28,90,5,139.73,37.75,350,"D",2
1999,4,29,90,10,139.25,37.25,340,"M",3.5
1999,5,5,90,5,138.25,37.25,290,"M",3.5
1999,5,10,90,20,138.25,37.25,290,"M",4
1999,6,1,90,15,139.25,37.25,330,"M",4
1999,6,22,90,5,139.25,37.75,425,"M",4
1999,6,23,90,10,139.25,37.75,340,"M",4
1999,6,27,90,20,139.25,37.25,340,"M",3.5
1999,7,9,90,5,139.25,37.25,405,"M",4
1999,7,11,90,20,139.25,37.25,405,"M",3.5
1999,7,12,90,10,139.25,37.25,405,"M",4
1999,7,13,90,5,139.25,37.25,405,"M",4
1999,7,25,90,5,139.25,37.25,405,"D",2
1999,7,26,90,5,139.25,37.25,405,"M",4
1997,12,8,90,2,139.25,37.25,360,"M",3.5
1997,12,16,90,1,139.25,37.75,465,"M",4
1998,5,16,90,5,138.25,37.25,295,"M",3.5
1998,11,5,90,20,139.25,37.25,350,"M",3.5
1999,3,1,90,50,139.25,37.25,450,"M",4
1999,5,11,90,20,138.25,37.25,270,"M",4
1998,5,27,90,5,138.25,37.25,285,"M",3
1997,9,20,90,2,137.73,37.25,460,"M",3.5
1998,5,4,90,5,138.73,37.25,310,"M",3
1998,5,26,90,20,138.25,37.25,265,"M",3.5
1999,5,4,90,5,139.25,37.25,340,"M",3.5
1997,11,11,90,5,138.73,37.25,390,"M",2
1998,4,28,90,25,137.73,37.25,285,"M",3.5
1999,8,1,90,70,139.25,37.75,415,"M",5
1999,8,16,90,5,139.25,37.75,402,"M",NA
1999,9,10,90,2,139.25,37.25,356,"M",NA
1999,9,23,90,2,139.75,37.75,402,"M",NA
1999,8,4,90,5,139.25,37.75,375,"M",NA
1997,4,9,91,40,136.76,36.58,280,"M",12.75
1997,4,24,91,3,139.16,37.28,292,"M",11
1997,5,13,91,3,137.58,36.91,300,"M",7
1999,4,13,92,3.75,136.48,36.41,320,"M",11
1999,4,14,92,8.75,136.16,36.45,300,"M",6
1999,9,20,92,3.75,139.16667,37.28333,283,"U",NA
1999,4,7,93,2,139.53,37.61,445,"M",11.58
2000,5,23,93,4.5,139.53333,37.61667,338,"M",NA
1997,9,17,94,4,143.28,39.86,350,"M",14
1999,5,5,95,2.5,139.16,37.33,475,"M",11
2002,5,7,95,12.5,138.75,37.25,347,"M",NA
2002,5,14,95,2.5,138.75,37.25,398,"M",NA
2002,5,22,95,3.75,138.75,37.25,356,"M",NA
2002,3,24,95,6.25,138.25,37.25,347,"M",NA
2002,3,16,95,5,138.75,37.25,347,"M",NA
2002,4,11,95,6.25,138.25,37.25,379,"M",NA
2002,4,12,95,6.25,139.25,37.25,402,"M",NA
2001,4,3,95,6.25,138.75,37.25,420,"M",NA
1999,8,26,95,2.2,139.16667,37.53333,411,"M",NA
1999,8,29,95,3.75,139.08333,37.26667,338,"M",NA
1999,10,30,95,3.75,139.05,37.25,329,"M",NA
2000,4,18,95,5,139.03333,37.25,347,"M",NA
2000,4,23,95,5,139.06667,37.25,356,"M",NA
2000,3,11,95,7.5,139.16667,37.51667,457,"M",NA
2000,3,19,95,7.5,139.05,37.25,356,"M",NA
2000,3,26,95,6,139.15,37.51667,471,"M",NA
2000,3,29,95,3.75,139.05,37.25,375,"M",NA
2000,2,16,95,6,139.05,37.25,402,"M",NA
2000,2,23,95,3.75,139.05,37.25,384,"M",NA
